gene_callers_id	KDe747HP	KMy817HP
843	107.70948905109489	163.21186440677965
844	105.43579766536965	147.31503267973855
845	85.70063694267516	161.2
846	88.01559454191033	95.55235602094241
847	102.40037950664137	170.47381546134665
848	93.95533498759305	160.19597989949747
849	206.98306878306877	590.6359788359788
850	93.03116883116883	169.54790419161677
851	90.83713850837138	126.37974683544304
852	92.11313868613139	156.37136465324386
853	115.06992084432717	189.8482428115016
854	86.78886310904872	134.79663056558363
855	101.42572463768116	159.82213438735178
856	92.4927536231884	97.48344370860927
857	72.61138014527845	122.45704467353951
858	46.56410256410256	51.58557046979866
859	18.871794871794872	13.358620689655172
860	15.760045924225029	8.843710292249048
861	24.133928571428573	19.995
862	22.069952305246424	16.725274725274726
863	23.990453460620525	24.429359823399558
864	32.410650887573965	34.58207217694994
865	16.056953642384105	15.164296998420221
866	85.2380239520958	135.96774193548387
867	24.933333333333334	36.44505494505494
868	85.67466666666667	122.96348314606742
869	102.66963887650468	169.7690619857378
870	15.84325637910085	10.755620723362659
871	17.176704169424223	15.068268705625341
872	23.685714285714287	24.79646017699115
873	16.5141065830721	11.748344370860927
874	75.93891402714932	142.26532769556025
875	154.71380697050938	286.62872628726285
876	145.54166666666666	201.7
877	127.31026785714286	197.75469483568074
878	101.17193675889328	176.81827411167512
879	64.66523605150215	130.72222222222223
880	49.99134199134199	113.81893004115226
881	99.27470141150923	153.46153846153845
882	102.63829787234043	150.50819672131146
883	100.12941176470588	145.29779411764707
884	188.88937774984288	237.24631751227497
885	408.4109195402299	748.4507042253521
886	98.72337042925278	170.3187414500684
887	96.27430555555556	179.13702623906707
888	99.84603886397609	145.03348554033485
889	107.17735042735043	158.70600414078675
890	88.04442036836403	115.09014869888476
891	75.89451114922814	109.32514332514333
892	64.62649294245385	51.72125813449024
893	28.55832037325039	14.821153846153846
894	79.60396039603961	55.610983981693366
895	79.99253731343283	49.99145299145299
896	82.28808864265928	55.81618887015177
897	65.875	47.26851851851852
898	86.70917225950782	86.37545126353791
899	76.47677261613691	62.16279069767442
900	62.18004338394794	48.432671081677704
901	69.36796536796537	68.240625
902	88.1756373937677	144.56989247311827
903	111.42122905027934	206.07165437302424
904	271.7835820895522	640.3768115942029
905	91.88812785388127	127.18539325842697
906	39.04210526315789	72.54045307443366
907	46.72889417360285	70.26495726495726
908	41.71035598705502	60.736363636363635
909	72.63117870722434	125.05857740585775
910	0.0	0.0
911	0.0	0.0
912	99.76692708333333	143.29197994987467
913	99.8125	139.33
914	92.39446366782006	146.1371610845295
915	90.19073569482289	164.0978520286396
916	98.18	149.31944444444446
917	82.94680851063829	151.0984455958549
918	73.55626326963906	211.75521821631878
919	119.09554140127389	204.77601410934744
920	150.88454706927175	280.41267387944356
921	167.38203753351206	295.0592991913747
922	176.978354978355	269.7030625832224
923	167.3657142857143	291.34756504336224
924	147.24821002386633	294.81161137440756
925	154.0093109869646	222.52392344497608
926	143.15651558073654	299.79272959183675
927	155.807881773399	309.2678936605317
928	107.28165938864629	222.90687554395126
929	97.44058500914076	185.72419928825622
930	104.63009845288326	161.46559297218155
931	105.1701680672269	135.69078947368422
932	105.45054945054945	153.38907849829351
933	76.44766619519095	174.63762528912875
934	74.06418219461698	132.38105046343975
935	47.077709611451944	81.0313152400835
936	87.32203389830508	157.77743902439025
937	52.32507894299485	66.48375451263539
938	75.73835125448029	134.6875
939	92.52723059096176	141.44356435643564
940	79.7172619047619	115.95873015873016
941	58.33143939393939	98.35407725321889
942	56.53066332916145	104.07707129094412
943	58.516190476190474	125.25366300366301
944	65.45066273932254	134.6306224443435
945	50.46617915904936	75.34032983508246
946	68.67322751322752	110.44738555001085
947	62.90671885192433	76.88154969831693
948	60.68778280542986	73.9982332155477
949	65.85393258426966	97.68852459016394
950	112.7585062240664	177.956
951	92.46194029850746	166.2752525252525
952	103.87201034259857	187.7728285077951
953	93.19292604501608	152.59112370160528
954	103.36147038801906	154.59615384615384
955	225.54329608938548	619.7354260089686
956	85.94880546075085	170.97810218978103
957	87.79356568364611	147.10334346504558
958	93.01010101010101	142.6981450252951
959	83.56801470588235	109.16304347826087
960	42.91737288135593	27.71694214876033
961	94.59668508287292	103.375
962	64.69905213270142	117.41523118766999
963	58.88447319778189	124.8693234476367
964	234.3780718336484	583.3060921248143
965	42.805255023183925	102.75583203732504
966	79.94029850746269	144.37853107344634
967	86.02908277404921	161.36155606407323
