gene_cluster_id	Pangenome	Environment	Enviro_Specific
GC_00007215	Singleton	NA	NA
GC_00007216	Singleton	NA	NA
GC_00007217	Singleton	NA	NA
GC_00007218	Singleton	NA	NA
GC_00007219	Singleton	NA	NA
GC_00007220	Singleton	NA	NA
GC_00007221	Singleton	NA	NA
GC_00007222	Singleton	NA	NA
GC_00007223	Singleton	NA	NA
GC_00007224	Singleton	NA	NA
GC_00007225	Singleton	NA	NA
GC_00007226	Singleton	NA	NA
GC_00007227	Singleton	NA	NA
GC_00007228	Singleton	NA	NA
GC_00007229	Singleton	NA	NA
GC_00007230	Singleton	NA	NA
GC_00007231	Singleton	NA	NA
GC_00007232	Singleton	NA	NA
GC_00007233	Singleton	NA	NA
GC_00007234	Singleton	NA	NA
GC_00007235	Singleton	NA	NA
GC_00007236	Singleton	NA	NA
GC_00007237	Singleton	NA	NA
GC_00007238	Singleton	NA	NA
GC_00007239	Singleton	NA	NA
GC_00007240	Singleton	NA	NA
GC_00007241	Singleton	NA	NA
GC_00007242	Singleton	NA	NA
GC_00007243	Singleton	NA	NA
GC_00007244	Singleton	NA	NA
GC_00007245	Singleton	NA	NA
GC_00007246	Singleton	NA	NA
GC_00007247	Singleton	NA	NA
GC_00007248	Singleton	NA	NA
GC_00007249	Singleton	NA	NA
GC_00007250	Singleton	NA	NA
GC_00007251	Singleton	NA	NA
GC_00007252	Singleton	NA	NA
GC_00007253	Singleton	NA	NA
GC_00007254	Singleton	NA	NA
GC_00007255	Singleton	NA	NA
GC_00007256	Singleton	NA	NA
GC_00007257	Singleton	NA	NA
GC_00007258	Singleton	NA	NA
GC_00007259	Singleton	NA	NA
GC_00007260	Singleton	NA	NA
GC_00007261	Singleton	NA	NA
GC_00007262	Singleton	NA	NA
GC_00007263	Singleton	NA	NA
GC_00007264	Singleton	NA	NA
GC_00007265	Singleton	NA	NA
GC_00007266	Singleton	NA	NA
GC_00007267	Singleton	NA	NA
GC_00007268	Singleton	NA	NA
GC_00007269	Singleton	NA	NA
GC_00007270	Singleton	NA	NA
GC_00007271	Singleton	NA	NA
GC_00007272	Singleton	NA	NA
GC_00007273	Singleton	NA	NA
GC_00007274	Singleton	NA	NA
GC_00007275	Singleton	NA	NA
GC_00007276	Singleton	NA	NA
GC_00007277	Singleton	NA	NA
GC_00007278	Singleton	NA	NA
GC_00007279	Singleton	NA	NA
GC_00007280	Singleton	NA	NA
GC_00007281	Singleton	NA	NA
GC_00007282	Singleton	NA	NA
GC_00007283	Singleton	NA	NA
GC_00007284	Singleton	NA	NA
GC_00007285	Singleton	NA	NA
GC_00007286	Singleton	NA	NA
GC_00007287	Singleton	NA	NA
GC_00007288	Singleton	NA	NA
GC_00007289	Singleton	NA	NA
GC_00007290	Singleton	NA	NA
GC_00007291	Singleton	NA	NA
GC_00007292	Singleton	NA	NA
GC_00007293	Singleton	NA	NA
GC_00007294	Singleton	NA	NA
GC_00007295	Singleton	NA	NA
GC_00007296	Singleton	NA	NA
GC_00007297	Singleton	NA	NA
GC_00007298	Singleton	NA	NA
GC_00007299	Singleton	NA	NA
GC_00007300	Singleton	NA	NA
GC_00007301	Singleton	NA	NA
GC_00007302	Singleton	NA	NA
GC_00007303	Singleton	NA	NA
GC_00007304	Singleton	NA	NA
GC_00007305	Singleton	NA	NA
GC_00007306	Singleton	NA	NA
GC_00007307	Singleton	NA	NA
GC_00007308	Singleton	NA	NA
GC_00007309	Singleton	NA	NA
GC_00007310	Singleton	NA	NA
GC_00007311	Singleton	NA	NA
GC_00007312	Singleton	NA	NA
GC_00007313	Singleton	NA	NA
GC_00007314	Singleton	NA	NA
GC_00007315	Singleton	NA	NA
GC_00007316	Singleton	NA	NA
GC_00007317	Singleton	NA	NA
GC_00007318	Singleton	NA	NA
GC_00007319	Singleton	NA	NA
GC_00007320	Singleton	NA	NA
GC_00007321	Singleton	NA	NA
GC_00007322	Singleton	NA	NA
GC_00007323	Singleton	NA	NA
GC_00007324	Singleton	NA	NA
GC_00007325	Singleton	NA	NA
GC_00007326	Singleton	NA	NA
GC_00007327	Singleton	NA	NA
GC_00007328	Singleton	NA	NA
GC_00007329	Singleton	NA	NA
GC_00007330	Singleton	NA	NA
GC_00007331	Singleton	NA	NA
GC_00007332	Singleton	NA	NA
GC_00007333	Singleton	NA	NA
GC_00007334	Singleton	NA	NA
GC_00007335	Singleton	NA	NA
GC_00007336	Singleton	NA	NA
GC_00007337	Singleton	NA	NA
GC_00007338	Singleton	NA	NA
GC_00007339	Singleton	NA	NA
GC_00007340	Singleton	NA	NA
GC_00007341	Singleton	NA	NA
GC_00007342	Singleton	NA	NA
GC_00007343	Singleton	NA	NA
GC_00007344	Singleton	NA	NA
GC_00007345	Singleton	NA	NA
GC_00007346	Singleton	NA	NA
GC_00007347	Singleton	NA	NA
GC_00007348	Singleton	NA	NA
GC_00007349	Singleton	NA	NA
GC_00007350	Singleton	NA	NA
GC_00007351	Singleton	NA	NA
GC_00007352	Singleton	NA	NA
GC_00007353	Singleton	NA	NA
GC_00007354	Singleton	NA	NA
GC_00007355	Singleton	NA	NA
GC_00007356	Singleton	NA	NA
GC_00007357	Singleton	NA	NA
GC_00007358	Singleton	NA	NA
GC_00007359	Singleton	NA	NA
GC_00007360	Singleton	NA	NA
GC_00007361	Singleton	NA	NA
GC_00007362	Singleton	NA	NA
GC_00007363	Singleton	NA	NA
GC_00007364	Singleton	NA	NA
GC_00007365	Singleton	NA	NA
GC_00007366	Singleton	NA	NA
GC_00007367	Singleton	NA	NA
GC_00007368	Singleton	NA	NA
GC_00007369	Singleton	NA	NA
GC_00007370	Singleton	NA	NA
GC_00007371	Singleton	NA	NA
GC_00007372	Singleton	NA	NA
GC_00007373	Singleton	NA	NA
GC_00007374	Singleton	NA	NA
GC_00007375	Singleton	NA	NA
GC_00007376	Singleton	NA	NA
GC_00007377	Singleton	NA	NA
GC_00007378	Singleton	NA	NA
GC_00007379	Singleton	NA	NA
GC_00007380	Singleton	NA	NA
GC_00007381	Singleton	NA	NA
GC_00007382	Singleton	NA	NA
GC_00007383	Singleton	NA	NA
GC_00007384	Singleton	NA	NA
GC_00007385	Singleton	NA	NA
GC_00007386	Singleton	NA	NA
GC_00007387	Singleton	NA	NA
GC_00007388	Singleton	NA	NA
GC_00007389	Singleton	NA	NA
GC_00007390	Singleton	NA	NA
GC_00007391	Singleton	NA	NA
GC_00007392	Singleton	NA	NA
GC_00007393	Singleton	NA	NA
GC_00007394	Singleton	NA	NA
GC_00007395	Singleton	NA	NA
GC_00007396	Singleton	NA	NA
GC_00007397	Singleton	NA	NA
GC_00007398	Singleton	NA	NA
GC_00007399	Singleton	NA	NA
GC_00007400	Singleton	NA	NA
GC_00007401	Singleton	NA	NA
GC_00007402	Singleton	NA	NA
GC_00007403	Singleton	NA	NA
GC_00007404	Singleton	NA	NA
GC_00007405	Singleton	NA	NA
GC_00007406	Singleton	NA	NA
GC_00007407	Singleton	NA	NA
GC_00007408	Singleton	NA	NA
GC_00007409	Singleton	NA	NA
GC_00007410	Singleton	NA	NA
GC_00007411	Singleton	NA	NA
GC_00007412	Singleton	NA	NA
GC_00007413	Singleton	NA	NA
GC_00007414	Singleton	NA	NA
GC_00007415	Singleton	NA	NA
GC_00007416	Singleton	NA	NA
GC_00007417	Singleton	NA	NA
GC_00007418	Singleton	NA	NA
GC_00007419	Singleton	NA	NA
GC_00007420	Singleton	NA	NA
GC_00007421	Singleton	NA	NA
GC_00007422	Singleton	NA	NA
GC_00007423	Singleton	NA	NA
GC_00007424	Singleton	NA	NA
GC_00007425	Singleton	NA	NA
GC_00007426	Singleton	NA	NA
GC_00007427	Singleton	NA	NA
GC_00007428	Singleton	NA	NA
GC_00007429	Singleton	NA	NA
GC_00007430	Singleton	NA	NA
GC_00007431	Singleton	NA	NA
GC_00007432	Singleton	NA	NA
GC_00007433	Singleton	NA	NA
GC_00007434	Singleton	NA	NA
GC_00007435	Singleton	NA	NA
GC_00007436	Singleton	NA	NA
GC_00007437	Singleton	NA	NA
GC_00007438	Singleton	NA	NA
GC_00007439	Singleton	NA	NA
GC_00007440	Singleton	NA	NA
GC_00007441	Singleton	NA	NA
GC_00007442	Singleton	NA	NA
GC_00007443	Singleton	NA	NA
GC_00007444	Singleton	NA	NA
GC_00007445	Singleton	NA	NA
GC_00007446	Singleton	NA	NA
GC_00007447	Singleton	NA	NA
GC_00007448	Singleton	NA	NA
GC_00007449	Singleton	NA	NA
GC_00007450	Singleton	NA	NA
GC_00007451	Singleton	NA	NA
GC_00007452	Singleton	NA	NA
GC_00007453	Singleton	NA	NA
GC_00007454	Singleton	NA	NA
GC_00007455	Singleton	NA	NA
GC_00007456	Singleton	NA	NA
GC_00007457	Singleton	NA	NA
GC_00007458	Singleton	NA	NA
GC_00007459	Singleton	NA	NA
GC_00007460	Singleton	NA	NA
GC_00007461	Singleton	NA	NA
GC_00007462	Singleton	NA	NA
GC_00007463	Singleton	NA	NA
GC_00007464	Singleton	NA	NA
GC_00007465	Singleton	NA	NA
GC_00007466	Singleton	NA	NA
GC_00007467	Singleton	NA	NA
GC_00007468	Singleton	NA	NA
GC_00007469	Singleton	NA	NA
GC_00007470	Singleton	NA	NA
GC_00007471	Singleton	NA	NA
GC_00007472	Singleton	NA	NA
GC_00007473	Singleton	NA	NA
GC_00007474	Singleton	NA	NA
GC_00007475	Singleton	NA	NA
GC_00007476	Singleton	NA	NA
GC_00007477	Singleton	NA	NA
GC_00007478	Singleton	NA	NA
GC_00007479	Singleton	NA	NA
GC_00007480	Singleton	NA	NA
GC_00007481	Singleton	NA	NA
GC_00007482	Singleton	NA	NA
GC_00007483	Singleton	NA	NA
GC_00007484	Singleton	NA	NA
GC_00007485	Singleton	NA	NA
GC_00007486	Singleton	NA	NA
GC_00007487	Singleton	NA	NA
GC_00007488	Singleton	NA	NA
GC_00007489	Singleton	NA	NA
GC_00007490	Singleton	NA	NA
GC_00007491	Singleton	NA	NA
GC_00007492	Singleton	NA	NA
GC_00007493	Singleton	NA	NA
GC_00007494	Singleton	NA	NA
GC_00007495	Singleton	NA	NA
GC_00007496	Singleton	NA	NA
GC_00007497	Singleton	NA	NA
GC_00007498	Singleton	NA	NA
GC_00007499	Singleton	NA	NA
GC_00007500	Singleton	NA	NA
GC_00007501	Singleton	NA	NA
GC_00007502	Singleton	NA	NA
GC_00007503	Singleton	NA	NA
GC_00007504	Singleton	NA	NA
GC_00007505	Singleton	NA	NA
GC_00007506	Singleton	NA	NA
GC_00007507	Singleton	NA	NA
GC_00007508	Singleton	NA	NA
GC_00007509	Singleton	NA	NA
GC_00007510	Singleton	NA	NA
GC_00007511	Singleton	NA	NA
GC_00007512	Singleton	NA	NA
GC_00007513	Singleton	NA	NA
GC_00007514	Singleton	NA	NA
GC_00007515	Singleton	NA	NA
GC_00007516	Singleton	NA	NA
GC_00007517	Singleton	NA	NA
GC_00007518	Singleton	NA	NA
GC_00007519	Singleton	NA	NA
GC_00007520	Singleton	NA	NA
GC_00007521	Singleton	NA	NA
GC_00007522	Singleton	NA	NA
GC_00007523	Singleton	NA	NA
GC_00007524	Singleton	NA	NA
GC_00007525	Singleton	NA	NA
GC_00007526	Singleton	NA	NA
GC_00007527	Singleton	NA	NA
GC_00007528	Singleton	NA	NA
GC_00007529	Singleton	NA	NA
GC_00007530	Singleton	NA	NA
GC_00007531	Singleton	NA	NA
GC_00007532	Singleton	NA	NA
GC_00007533	Singleton	NA	NA
GC_00007534	Singleton	NA	NA
GC_00007535	Singleton	NA	NA
GC_00007536	Singleton	NA	NA
GC_00007537	Singleton	NA	NA
GC_00007538	Singleton	NA	NA
GC_00007539	Singleton	NA	NA
GC_00007540	Singleton	NA	NA
GC_00007541	Singleton	NA	NA
GC_00007542	Singleton	NA	NA
GC_00007543	Singleton	NA	NA
GC_00007544	Singleton	NA	NA
GC_00007545	Singleton	NA	NA
GC_00007546	Singleton	NA	NA
GC_00007547	Singleton	NA	NA
GC_00007548	Singleton	NA	NA
GC_00007549	Singleton	NA	NA
GC_00007550	Singleton	NA	NA
GC_00007551	Singleton	NA	NA
GC_00007552	Singleton	NA	NA
GC_00007553	Singleton	NA	NA
GC_00007554	Singleton	NA	NA
GC_00007555	Singleton	NA	NA
GC_00007556	Singleton	NA	NA
GC_00007557	Singleton	NA	NA
GC_00007558	Singleton	NA	NA
GC_00007559	Singleton	NA	NA
GC_00007560	Singleton	NA	NA
GC_00007561	Singleton	NA	NA
GC_00007562	Singleton	NA	NA
GC_00007563	Singleton	NA	NA
GC_00007564	Singleton	NA	NA
GC_00007565	Singleton	NA	NA
GC_00007566	Singleton	NA	NA
GC_00007567	Singleton	NA	NA
GC_00007568	Singleton	NA	NA
GC_00007569	Singleton	NA	NA
GC_00007570	Singleton	NA	NA
GC_00007571	Singleton	NA	NA
GC_00007572	Singleton	NA	NA
GC_00007573	Singleton	NA	NA
GC_00007574	Singleton	NA	NA
GC_00007575	Singleton	NA	NA
GC_00007576	Singleton	NA	NA
GC_00007577	Singleton	NA	NA
GC_00007578	Singleton	NA	NA
GC_00007579	Singleton	NA	NA
GC_00007580	Singleton	NA	NA
GC_00007581	Singleton	NA	NA
GC_00007582	Singleton	NA	NA
GC_00007583	Singleton	NA	NA
GC_00007584	Singleton	NA	NA
GC_00007585	Singleton	NA	NA
GC_00007586	Singleton	NA	NA
GC_00007587	Singleton	NA	NA
GC_00007588	Singleton	NA	NA
GC_00007589	Singleton	NA	NA
GC_00007590	Singleton	NA	NA
GC_00007591	Singleton	NA	NA
GC_00007592	Singleton	NA	NA
GC_00007593	Singleton	NA	NA
GC_00007594	Singleton	NA	NA
GC_00007595	Singleton	NA	NA
GC_00007596	Singleton	NA	NA
GC_00007597	Singleton	NA	NA
GC_00007598	Singleton	NA	NA
GC_00007599	Singleton	NA	NA
GC_00007600	Singleton	NA	NA
GC_00007601	Singleton	NA	NA
GC_00007602	Singleton	NA	NA
GC_00007603	Singleton	NA	NA
GC_00007604	Singleton	NA	NA
GC_00007605	Singleton	NA	NA
GC_00007606	Singleton	NA	NA
GC_00007607	Singleton	NA	NA
GC_00007608	Singleton	NA	NA
GC_00007609	Singleton	NA	NA
GC_00007610	Singleton	NA	NA
GC_00007611	Singleton	NA	NA
GC_00007612	Singleton	NA	NA
GC_00007613	Singleton	NA	NA
GC_00007614	Singleton	NA	NA
GC_00007615	Singleton	NA	NA
GC_00007616	Singleton	NA	NA
GC_00007617	Singleton	NA	NA
GC_00007618	Singleton	NA	NA
GC_00007619	Singleton	NA	NA
GC_00007620	Singleton	NA	NA
GC_00007621	Singleton	NA	NA
GC_00007622	Singleton	NA	NA
GC_00007623	Singleton	NA	NA
GC_00007624	Singleton	NA	NA
GC_00007625	Singleton	NA	NA
GC_00007626	Singleton	NA	NA
GC_00007627	Singleton	NA	NA
GC_00007628	Singleton	NA	NA
GC_00007629	Singleton	NA	NA
GC_00007630	Singleton	NA	NA
GC_00007631	Singleton	NA	NA
GC_00007632	Singleton	NA	NA
GC_00007633	Singleton	NA	NA
GC_00007634	Singleton	NA	NA
GC_00007635	Singleton	NA	NA
GC_00007636	Singleton	NA	NA
GC_00007637	Singleton	NA	NA
GC_00007638	Singleton	NA	NA
GC_00007639	Singleton	NA	NA
GC_00007640	Singleton	NA	NA
GC_00007641	Singleton	NA	NA
GC_00007642	Singleton	NA	NA
GC_00007643	Singleton	NA	NA
GC_00007644	Singleton	NA	NA
GC_00007645	Singleton	NA	NA
GC_00007646	Singleton	NA	NA
GC_00007647	Singleton	NA	NA
GC_00007648	Singleton	NA	NA
GC_00007649	Singleton	NA	NA
GC_00007650	Singleton	NA	NA
GC_00007651	Singleton	NA	NA
GC_00007652	Singleton	NA	NA
GC_00007653	Singleton	NA	NA
GC_00007654	Singleton	NA	NA
GC_00007655	Singleton	NA	NA
GC_00007656	Singleton	NA	NA
GC_00007657	Singleton	NA	NA
GC_00007658	Singleton	NA	NA
GC_00007659	Singleton	NA	NA
GC_00007660	Singleton	NA	NA
GC_00007661	Singleton	NA	NA
GC_00007662	Singleton	NA	NA
GC_00007663	Singleton	NA	NA
GC_00007664	Singleton	NA	NA
GC_00007665	Singleton	NA	NA
GC_00007666	Singleton	NA	NA
GC_00007667	Singleton	NA	NA
GC_00007668	Singleton	NA	NA
GC_00007669	Singleton	NA	NA
GC_00007670	Singleton	NA	NA
GC_00007671	Singleton	NA	NA
GC_00007672	Singleton	NA	NA
GC_00007673	Singleton	NA	NA
GC_00007674	Singleton	NA	NA
GC_00007675	Singleton	NA	NA
GC_00007676	Singleton	NA	NA
GC_00007677	Singleton	NA	NA
GC_00007678	Singleton	NA	NA
GC_00007679	Singleton	NA	NA
GC_00007680	Singleton	NA	NA
GC_00007681	Singleton	NA	NA
GC_00007682	Singleton	NA	NA
GC_00007683	Singleton	NA	NA
GC_00007684	Singleton	NA	NA
GC_00007685	Singleton	NA	NA
GC_00007686	Singleton	NA	NA
GC_00007687	Singleton	NA	NA
GC_00007688	Singleton	NA	NA
GC_00007689	Singleton	NA	NA
GC_00007690	Singleton	NA	NA
GC_00007691	Singleton	NA	NA
GC_00007692	Singleton	NA	NA
GC_00007693	Singleton	NA	NA
GC_00007694	Singleton	NA	NA
GC_00007695	Singleton	NA	NA
GC_00007696	Singleton	NA	NA
GC_00007697	Singleton	NA	NA
GC_00007698	Singleton	NA	NA
GC_00007699	Singleton	NA	NA
GC_00007700	Singleton	NA	NA
GC_00007701	Singleton	NA	NA
GC_00007702	Singleton	NA	NA
GC_00007703	Singleton	NA	NA
GC_00007704	Singleton	NA	NA
GC_00007705	Singleton	NA	NA
GC_00007706	Singleton	NA	NA
GC_00007707	Singleton	NA	NA
GC_00007708	Singleton	NA	NA
GC_00007709	Singleton	NA	NA
GC_00007710	Singleton	NA	NA
GC_00007711	Singleton	NA	NA
GC_00007712	Singleton	NA	NA
GC_00007713	Singleton	NA	NA
GC_00007714	Singleton	NA	NA
GC_00007715	Singleton	NA	NA
GC_00007716	Singleton	NA	NA
GC_00007717	Singleton	NA	NA
GC_00007718	Singleton	NA	NA
GC_00007719	Singleton	NA	NA
GC_00007720	Singleton	NA	NA
GC_00007721	Singleton	NA	NA
GC_00007722	Singleton	NA	NA
GC_00007723	Singleton	NA	NA
GC_00007724	Singleton	NA	NA
GC_00007725	Singleton	NA	NA
GC_00007726	Singleton	NA	NA
GC_00007727	Singleton	NA	NA
GC_00007728	Singleton	NA	NA
GC_00007729	Singleton	NA	NA
GC_00007730	Singleton	NA	NA
GC_00007731	Singleton	NA	NA
GC_00007732	Singleton	NA	NA
GC_00007733	Singleton	NA	NA
GC_00007734	Singleton	NA	NA
GC_00007735	Singleton	NA	NA
GC_00007736	Singleton	NA	NA
GC_00007737	Singleton	NA	NA
GC_00007738	Singleton	NA	NA
GC_00007739	Singleton	NA	NA
GC_00007740	Singleton	NA	NA
GC_00007741	Singleton	NA	NA
GC_00007742	Singleton	NA	NA
GC_00007743	Singleton	NA	NA
GC_00007744	Singleton	NA	NA
GC_00007745	Singleton	NA	NA
GC_00007746	Singleton	NA	NA
GC_00007747	Singleton	NA	NA
GC_00007748	Singleton	NA	NA
GC_00007749	Singleton	NA	NA
GC_00007750	Singleton	NA	NA
GC_00007751	Singleton	NA	NA
GC_00007752	Singleton	NA	NA
GC_00007753	Singleton	NA	NA
GC_00007754	Singleton	NA	NA
GC_00007755	Singleton	NA	NA
GC_00007756	Singleton	NA	NA
GC_00007757	Singleton	NA	NA
GC_00007758	Singleton	NA	NA
GC_00007759	Singleton	NA	NA
GC_00007760	Singleton	NA	NA
GC_00007761	Singleton	NA	NA
GC_00007762	Singleton	NA	NA
GC_00007763	Singleton	NA	NA
GC_00007764	Singleton	NA	NA
GC_00007765	Singleton	NA	NA
GC_00007766	Singleton	NA	NA
GC_00007767	Singleton	NA	NA
GC_00007768	Singleton	NA	NA
GC_00007769	Singleton	NA	NA
GC_00007770	Singleton	NA	NA
GC_00007771	Singleton	NA	NA
GC_00007772	Singleton	NA	NA
GC_00007773	Singleton	NA	NA
GC_00007774	Singleton	NA	NA
GC_00007775	Singleton	NA	NA
GC_00007776	Singleton	NA	NA
GC_00007777	Singleton	NA	NA
GC_00007778	Singleton	NA	NA
GC_00007779	Singleton	NA	NA
GC_00007780	Singleton	NA	NA
GC_00007781	Singleton	NA	NA
GC_00007782	Singleton	NA	NA
GC_00007783	Singleton	NA	NA
GC_00007784	Singleton	NA	NA
GC_00007785	Singleton	NA	NA
GC_00007786	Singleton	NA	NA
GC_00007787	Singleton	NA	NA
GC_00007788	Singleton	NA	NA
GC_00007789	Singleton	NA	NA
GC_00007790	Singleton	NA	NA
GC_00007791	Singleton	NA	NA
GC_00007792	Singleton	NA	NA
GC_00007793	Singleton	NA	NA
GC_00007794	Singleton	NA	NA
GC_00007795	Singleton	NA	NA
GC_00007796	Singleton	NA	NA
GC_00007797	Singleton	NA	NA
GC_00007798	Singleton	NA	NA
GC_00007799	Singleton	NA	NA
GC_00007800	Singleton	NA	NA
GC_00007801	Singleton	NA	NA
GC_00007802	Singleton	NA	NA
GC_00007803	Singleton	NA	NA
GC_00007804	Singleton	NA	NA
GC_00007805	Singleton	NA	NA
GC_00007806	Singleton	NA	NA
GC_00007807	Singleton	NA	NA
GC_00007808	Singleton	NA	NA
GC_00007809	Singleton	NA	NA
GC_00007810	Singleton	NA	NA
GC_00007811	Singleton	NA	NA
GC_00007812	Singleton	NA	NA
GC_00007813	Singleton	NA	NA
GC_00007814	Singleton	NA	NA
GC_00007815	Singleton	NA	NA
GC_00007816	Singleton	NA	NA
GC_00007817	Singleton	NA	NA
GC_00007818	Singleton	NA	NA
GC_00007819	Singleton	NA	NA
GC_00007820	Singleton	NA	NA
GC_00007821	Singleton	NA	NA
GC_00007822	Singleton	NA	NA
GC_00007823	Singleton	NA	NA
GC_00007824	Singleton	NA	NA
GC_00007825	Singleton	NA	NA
GC_00007826	Singleton	NA	NA
GC_00007827	Singleton	NA	NA
GC_00007828	Singleton	NA	NA
GC_00007829	Singleton	NA	NA
GC_00007830	Singleton	NA	NA
GC_00007831	Singleton	NA	NA
GC_00007832	Singleton	NA	NA
GC_00007833	Singleton	NA	NA
GC_00007834	Singleton	NA	NA
GC_00007835	Singleton	NA	NA
GC_00007836	Singleton	NA	NA
GC_00007837	Singleton	NA	NA
GC_00007838	Singleton	NA	NA
GC_00007839	Singleton	NA	NA
GC_00007840	Singleton	NA	NA
GC_00007841	Singleton	NA	NA
GC_00007842	Singleton	NA	NA
GC_00007843	Singleton	NA	NA
GC_00007844	Singleton	NA	NA
GC_00007845	Singleton	NA	NA
GC_00007846	Singleton	NA	NA
GC_00007847	Singleton	NA	NA
GC_00007848	Singleton	NA	NA
GC_00007849	Singleton	NA	NA
GC_00007850	Singleton	NA	NA
GC_00007851	Singleton	NA	NA
GC_00007852	Singleton	NA	NA
GC_00007853	Singleton	NA	NA
GC_00007854	Singleton	NA	NA
GC_00007855	Singleton	NA	NA
GC_00007856	Singleton	NA	NA
GC_00007857	Singleton	NA	NA
GC_00007858	Singleton	NA	NA
GC_00007859	Singleton	NA	NA
GC_00007860	Singleton	NA	NA
GC_00007861	Singleton	NA	NA
GC_00007862	Singleton	NA	NA
GC_00007863	Singleton	NA	NA
GC_00007864	Singleton	NA	NA
GC_00007865	Singleton	NA	NA
GC_00007866	Singleton	NA	NA
GC_00007867	Singleton	NA	NA
GC_00007868	Singleton	NA	NA
GC_00007869	Singleton	NA	NA
GC_00007870	Singleton	NA	NA
GC_00007871	Singleton	NA	NA
GC_00007872	Singleton	NA	NA
GC_00007873	Singleton	NA	NA
GC_00007874	Singleton	NA	NA
GC_00007875	Singleton	NA	NA
GC_00007876	Singleton	NA	NA
GC_00007877	Singleton	NA	NA
GC_00007878	Singleton	NA	NA
GC_00007879	Singleton	NA	NA
GC_00007880	Singleton	NA	NA
GC_00007881	Singleton	NA	NA
GC_00007882	Singleton	NA	NA
GC_00007883	Singleton	NA	NA
GC_00007884	Singleton	NA	NA
GC_00007885	Singleton	NA	NA
GC_00007886	Singleton	NA	NA
GC_00007887	Singleton	NA	NA
GC_00007888	Singleton	NA	NA
GC_00007889	Singleton	NA	NA
GC_00007890	Singleton	NA	NA
GC_00007891	Singleton	NA	NA
GC_00007892	Singleton	NA	NA
GC_00007893	Singleton	NA	NA
GC_00007894	Singleton	NA	NA
GC_00007895	Singleton	NA	NA
GC_00007896	Singleton	NA	NA
GC_00007897	Singleton	NA	NA
GC_00007898	Singleton	NA	NA
GC_00007899	Singleton	NA	NA
GC_00007900	Singleton	NA	NA
GC_00007901	Singleton	NA	NA
GC_00007902	Singleton	NA	NA
GC_00007903	Singleton	NA	NA
GC_00007904	Singleton	NA	NA
GC_00007905	Singleton	NA	NA
GC_00007906	Singleton	NA	NA
GC_00007907	Singleton	NA	NA
GC_00007908	Singleton	NA	NA
GC_00007909	Singleton	NA	NA
GC_00007910	Singleton	NA	NA
GC_00007911	Singleton	NA	NA
GC_00007912	Singleton	NA	NA
GC_00007913	Singleton	NA	NA
GC_00007914	Singleton	NA	NA
GC_00007915	Singleton	NA	NA
GC_00007916	Singleton	NA	NA
GC_00007917	Singleton	NA	NA
GC_00007918	Singleton	NA	NA
GC_00007919	Singleton	NA	NA
GC_00007920	Singleton	NA	NA
GC_00007921	Singleton	NA	NA
GC_00007922	Singleton	NA	NA
GC_00007923	Singleton	NA	NA
GC_00007924	Singleton	NA	NA
GC_00007925	Singleton	NA	NA
GC_00007926	Singleton	NA	NA
GC_00007927	Singleton	NA	NA
GC_00007928	Singleton	NA	NA
GC_00007929	Singleton	NA	NA
GC_00007930	Singleton	NA	NA
GC_00007931	Singleton	NA	NA
GC_00007932	Singleton	NA	NA
GC_00007933	Singleton	NA	NA
GC_00007934	Singleton	NA	NA
GC_00007935	Singleton	NA	NA
GC_00007936	Singleton	NA	NA
GC_00007937	Singleton	NA	NA
GC_00007938	Singleton	NA	NA
GC_00007939	Singleton	NA	NA
GC_00007940	Singleton	NA	NA
GC_00007941	Singleton	NA	NA
GC_00007942	Singleton	NA	NA
GC_00007943	Singleton	NA	NA
GC_00007944	Singleton	NA	NA
GC_00007945	Singleton	NA	NA
GC_00007946	Singleton	NA	NA
GC_00007947	Singleton	NA	NA
GC_00007948	Singleton	NA	NA
GC_00007949	Singleton	NA	NA
GC_00007950	Singleton	NA	NA
GC_00007951	Singleton	NA	NA
GC_00007952	Singleton	NA	NA
GC_00007953	Singleton	NA	NA
GC_00007954	Singleton	NA	NA
GC_00007955	Singleton	NA	NA
GC_00007956	Singleton	NA	NA
GC_00007957	Singleton	NA	NA
GC_00007958	Singleton	NA	NA
GC_00007959	Singleton	NA	NA
GC_00007960	Singleton	NA	NA
GC_00007961	Singleton	NA	NA
GC_00007962	Singleton	NA	NA
GC_00007963	Singleton	NA	NA
GC_00007964	Singleton	NA	NA
GC_00007965	Singleton	NA	NA
GC_00007966	Singleton	NA	NA
GC_00007967	Singleton	NA	NA
GC_00007968	Singleton	NA	NA
GC_00007969	Singleton	NA	NA
GC_00007970	Singleton	NA	NA
GC_00007971	Singleton	NA	NA
GC_00007972	Singleton	NA	NA
GC_00007973	Singleton	NA	NA
GC_00007974	Singleton	NA	NA
GC_00007975	Singleton	NA	NA
GC_00007976	Singleton	NA	NA
GC_00007977	Singleton	NA	NA
GC_00007978	Singleton	NA	NA
GC_00007979	Singleton	NA	NA
GC_00007980	Singleton	NA	NA
GC_00007981	Singleton	NA	NA
GC_00007982	Singleton	NA	NA
GC_00007983	Singleton	NA	NA
GC_00007984	Singleton	NA	NA
GC_00007985	Singleton	NA	NA
GC_00007986	Singleton	NA	NA
GC_00007987	Singleton	NA	NA
GC_00007988	Singleton	NA	NA
GC_00007989	Singleton	NA	NA
GC_00007990	Singleton	NA	NA
